epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,11138.9,0.52547,0.30873,1.00888,0.92855,0.89206,0.94924,0.81077,0.62475,0.37181,1.06186,0.002575,0.002575,0.002575
77,11285.2,0.52588,0.30386,1.00831,0.92917,0.89143,0.94961,0.81145,0.62199,0.37363,1.05916,0.002476,0.002476,0.002476
78,11431.5,0.5238,0.30487,1.009,0.91321,0.9085,0.94976,0.81167,0.62044,0.37077,1.05867,0.002377,0.002377,0.002377
79,11578.9,0.52012,0.3022,1.00539,0.92331,0.8975,0.95005,0.81172,0.62093,0.3738,1.05855,0.002278,0.002278,0.002278
80,11727,0.51454,0.29763,1.00037,0.9243,0.89611,0.95013,0.8108,0.62124,0.37582,1.05755,0.002179,0.002179,0.002179
81,11873.3,0.51365,0.29519,1.00084,0.91028,0.90934,0.95008,0.81296,0.62161,0.3763,1.05677,0.00208,0.00208,0.00208
82,12019.3,0.50891,0.29306,0.99454,0.92794,0.89452,0.95016,0.81367,0.62263,0.37434,1.05741,0.001981,0.001981,0.001981
83,12165.2,0.50569,0.28951,0.9997,0.91564,0.90561,0.95072,0.81376,0.62303,0.37172,1.05838,0.001882,0.001882,0.001882
84,12310.9,0.5036,0.28658,0.99295,0.91617,0.90727,0.95092,0.81472,0.62139,0.37038,1.05814,0.001783,0.001783,0.001783
85,12456.7,0.49947,0.28098,0.99016,0.92128,0.90477,0.95057,0.81482,0.61946,0.3692,1.05618,0.001684,0.001684,0.001684
86,12601.8,0.4979,0.27966,0.99151,0.92358,0.90254,0.95072,0.81375,0.6194,0.37047,1.05597,0.001585,0.001585,0.001585
87,12747.4,0.48831,0.2728,0.98805,0.92626,0.8995,0.95079,0.81419,0.61984,0.37166,1.05637,0.001486,0.001486,0.001486
88,12892.2,0.49018,0.27198,0.98557,0.92435,0.90522,0.95131,0.81533,0.61924,0.36961,1.05543,0.001387,0.001387,0.001387
89,13038.8,0.4872,0.27243,0.98354,0.92442,0.9053,0.9516,0.81497,0.61863,0.36868,1.05632,0.001288,0.001288,0.001288
